id,screen_id,name,format,placement,installation,owner_id,owner,city,address,lat,lon,width_mm,height_mm,width_px,height_px,phys_width_px,phys_height_px,sspProvider,sspTypes,minBid,ots,grp,meta_format,estimated_ots,interpolated_ots,ssp_ots,image_url,image_preview
91867,438-16-A,"438-16 A (Омск, Думская ул., 4\1)",BILLBOARD,OUTDOOR,STATIC,13,РИМ,Омск,"Омск, Думская ул., 4\1",54.984346,73.386151,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",2.2,42.72159198,8,BILLBOARD,42.72159198,,76,https://play.ru.cityscreen.cloud/files/organizations/223/common/Omsk_Dumskaia_ul_4_1_storona_A_7w0p8h.jpg,https://play.ru.cityscreen.cloud/files/organizations/223/common/Omsk_Dumskaia_ul_4_1_storona_A_7w0p8h.thumbnail.jpg
91866,198-20-B,"198-20 B (Омск, На объездной дороге ТРК ""Континент"" (напротив №25 к2 на улице 70 лет Октября))",BILLBOARD,OUTDOOR,STATIC,13,РИМ,Омск,"Омск, На объездной дороге ТРК ""Континент"" (напротив №25 к2 на улице 70 лет Октября)",54.978395,73.319951,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",2.2,42.72159198,,BILLBOARD,42.72159198,,,https://play.ru.cityscreen.cloud/files/organizations/223/common/Omsk_Na_obiezdnoi_doroghie_TRK_Kontinient_naprotiv_No25_k2_na_ulitsie_70_liet_OktiaBria_storona_B_2__3d2i6s.jpg,https://play.ru.cityscreen.cloud/files/organizations/223/common/Omsk_Na_obiezdnoi_doroghie_TRK_Kontinient_naprotiv_No25_k2_na_ulitsie_70_liet_OktiaBria_storona_B_2__3d2i6s.thumbnail.jpg
91865,18-21-B,"18-21 B (Омск, Волгоградская ул., 5)",BILLBOARD,OUTDOOR,STATIC,13,РИМ,Омск,"Омск, Волгоградская ул., 5",54.984998,73.268831,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",2.2,42.72159198,3,BILLBOARD,42.72159198,,35,https://play.ru.cityscreen.cloud/files/organizations/223/common/Omsk_Volghoghradskaia_ul_5_storona_B_1__8c7s8n.jpg,https://play.ru.cityscreen.cloud/files/organizations/223/common/Omsk_Volghoghradskaia_ul_5_storona_B_1__8c7s8n.thumbnail.jpg
91864,18-21-A,"18-21 A (Омск, Волгоградская ул., 5)",BILLBOARD,OUTDOOR,STATIC,13,РИМ,Омск,"Омск, Волгоградская ул., 5",54.984998,73.268831,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",2.2,42.72159198,4,BILLBOARD,42.72159198,,39,https://play.ru.cityscreen.cloud/files/organizations/223/common/Omsk_Volghoghradskaia_ul_5_storona_A_1__6z3g4u.jpg,https://play.ru.cityscreen.cloud/files/organizations/223/common/Omsk_Volghoghradskaia_ul_5_storona_A_1__6z3g4u.thumbnail.jpg
91863,480-16-B,"480-16 B (Омск, Архитекторов бул., 35 - Садовая ул., 22 (напротив))",BILLBOARD,OUTDOOR,STATIC,13,РИМ,Омск,"Омск, Архитекторов бул., 35 - Садовая ул., 22 (напротив)",54.972872,73.290981,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",2.2,42.72159198,2,BILLBOARD,42.72159198,,27,https://play.ru.cityscreen.cloud/files/organizations/223/common/Omsk_Arkhitiektorov_Bul_35_Sadovaia_ul_22_naprotiv_storona_B_1__3u0r6k.jpg,https://play.ru.cityscreen.cloud/files/organizations/223/common/Omsk_Arkhitiektorov_Bul_35_Sadovaia_ul_22_naprotiv_storona_B_1__3u0r6k.thumbnail.jpg
91862,480-16-A,"480-16 A (Омск, Архитекторов бул., 35 - Садовая ул., 22 (напротив))",BILLBOARD,OUTDOOR,STATIC,13,РИМ,Омск,"Омск, Архитекторов бул., 35 - Садовая ул., 22 (напротив)",54.972872,73.290981,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",2.2,42.72159198,5,BILLBOARD,42.72159198,,48,https://play.ru.cityscreen.cloud/files/organizations/223/common/Omsk_Arkhitiektorov_Bul_35_Sadovaia_ul_22_naprotiv_storona_A_1__5i3b4x.jpg,https://play.ru.cityscreen.cloud/files/organizations/223/common/Omsk_Arkhitiektorov_Bul_35_Sadovaia_ul_22_naprotiv_storona_A_1__5i3b4x.thumbnail.jpg
91861,Vg-9-A,"Vg-9 (Высокая гора, Большая Красная 230а)",BILLBOARD,OUTDOOR,STATIC,13,РИМ,Красносельское сельское поселение,"Высокая гора, Большая Красная 230а",55.923664,49.320322,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.529,0,,BILLBOARD,,,,https://play.ru.cityscreen.cloud/files/organizations/223/common/Kazan_Zhiloi_massiv_Vysokaia_ghora_Bol_shaia_Krasnaia_ulitsa_231A_storona_A_6q4j7p.jpg,https://play.ru.cityscreen.cloud/files/organizations/223/common/Kazan_Zhiloi_massiv_Vysokaia_ghora_Bol_shaia_Krasnaia_ulitsa_231A_storona_A_6q4j7p.thumbnail.jpg
91860,Vg-2-A,"Vg-2 (Высокая Гора, Большая Красная 94В)",BILLBOARD,OUTDOOR,STATIC,13,РИМ,Высокогорское сельское поселение,"Высокая Гора, Большая Красная 94В",55.91225,49.307442,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.529,0,,BILLBOARD,,,,https://play.ru.cityscreen.cloud/files/organizations/223/common/photo_2025_02_24_11_40_43_8l6i4a.jpg,https://play.ru.cityscreen.cloud/files/organizations/223/common/photo_2025_02_24_11_40_43_8l6i4a.thumbnail.jpg
91859,sar-481-A,"SAR-481 (Саранск, Лямбирское Шоссе 12 В)",BILLBOARD,OUTDOOR,STATIC,13,РИМ,Саранск,"Саранск, Лямбирское Шоссе 12 В",54.23415,45.151901,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",0.517,0,13,BILLBOARD,,,7,https://play.ru.cityscreen.cloud/files/organizations/223/common/Saransk_Liambirskoie_Shossie_12_V_storona_A_0d2c7v.jpg,https://play.ru.cityscreen.cloud/files/organizations/223/common/Saransk_Liambirskoie_Shossie_12_V_storona_A_0d2c7v.thumbnail.jpg
91857,khv-400-A,"khv-400 (Хабаровск, б-р Уссурийский, ул. Волочаевская, 124)",BILLBOARD,OUTDOOR,STATIC,13,РИМ,Хабаровск,"Хабаровск, б-р Уссурийский, ул. Волочаевская, 124",48.475091,135.072835,6000,3000,720,360,720,360,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",1.045,47.33660299,7,BILLBOARD,47.33660299,,37,https://play.ru.cityscreen.cloud/files/organizations/223/common/Khabarovsk_b_r_Ussuriiskii_ul_Volochaievskaia_124_storona_A_2u6h3k.jpg,https://play.ru.cityscreen.cloud/files/organizations/223/common/Khabarovsk_b_r_Ussuriiskii_ul_Volochaievskaia_124_storona_A_2u6h3k.thumbnail.jpg
91852,KRD003ADV,"г. Краснодар, РИП, ул. Московская, 133 дробь 1, позиция 1 KRD003ADV KRD003BDV",MEDIAFACADE,OUTDOOR,STATIC,40,Аффикс Групп,Краснодар,"г. Краснодар, РИП, ул. Московская, 133 дробь 1, позиция 1, к ул. Российская KRD003ADV",45.095789,39.00127,5760,3200,360,180,1320,512,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",73.33333334,244.519677,,MEDIAFACADE,244.519677,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/8a3e642b_3e9d_11ef_842c_9418827b8e3f_1n3d5n.jpg,https://play.ru.cityscreen.cloud/files/organizations/99/common/8a3e642b_3e9d_11ef_842c_9418827b8e3f_1n3d5n.thumbnail.jpg
91851,KRD003BDV,"г. Краснодар, РИП, ул. Московская, 133 дробь 1, позиция 1 KRD003ADV KRD003BDV",MEDIAFACADE,OUTDOOR,STATIC,40,Аффикс Групп,Краснодар,"г. Краснодар, РИП, ул. Московская, 133 дробь 1, позиция 1, к ул. Российская KRD003ADV",45.095789,39.00127,5760,3200,960,512,1320,512,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",73.33333334,244.519677,,MEDIAFACADE,244.519677,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/8a3e642b_3e9d_11ef_842c_9418827b8e3f_5w8o2q.jpg,https://play.ru.cityscreen.cloud/files/organizations/99/common/8a3e642b_3e9d_11ef_842c_9418827b8e3f_5w8o2q.thumbnail.jpg
91850,UZH001ADV,"п. Южный, Динской район, ул. Железнодорожная, 43, в центр п. Южный UZH001ADV",MEDIAFACADE,OUTDOOR,STATIC,40,Аффикс Групп,Южно-Кубанское сельское поселение,"п. Южный, Динской район, ул. Железнодорожная, 43, в центр п. Южный UZH001ADV",45.152988,39.00397,5120,2880,320,180,320,180,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",11,0,,MEDIAFACADE,,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/c8760803_9795_11ef_8431_9418827b8e3f_5b7i0j.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/c8760803_9795_11ef_8431_9418827b8e3f_5b7i0j.thumbnail.jpg
91849,RND011ADBB,"г. Батайск, Ростовская область, ул. Куйбышева, напротив дома 53, ул. Кирова, к ул. Ушинского (в центр) RND011ADBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Батайск,"г. Батайск, Ростовская область, ул. Куйбышева, напротив дома 53, ул. Кирова, к ул. Ушинского (в центр) RND011ADBB",47.136448,39.74083,6000,3000,540,270,540,270,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.4,0,,BILLBOARD,,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/dbeaa574_ff12_11ef_8436_9418827b8e3c_6l7i1e.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/dbeaa574_ff12_11ef_8436_9418827b8e3c_6l7i1e.thumbnail.jpg
91848,RND010ADBB,"г. Ростов-на-Дону, Первомайский район, ул. Троллейбусная д.2, ул. Менжинского, к ул. Менжинского, в центр RND010ADBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Ростов-на-Дону,"г. Ростов-на-Дону, Первомайский район, ул. Троллейбусная д.2, ул. Менжинского, к ул. Менжинского, в центр RND010ADBB",47.262591,39.77211,6000,3000,600,300,600,300,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",2.2,40.33512231,,BILLBOARD,40.33512231,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/98a5c00b_f989_11ef_8435_9418827b8e3c_1w2q8f.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/98a5c00b_f989_11ef_8435_9418827b8e3c_1w2q8f.thumbnail.jpg
91847,RND009ADBB,"г. Ростов-на-Дону, Советский район, проспект Стачки, д.195, к ул. Тружеников RND009ADBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Ростов-на-Дону,"г. Ростов-на-Дону, Советский район, проспект Стачки, д.195, к ул. Тружеников RND009ADBB",47.212267,39.64061,6000,3000,600,300,600,300,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.4,40.33512231,,BILLBOARD,40.33512231,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/f2828cc4_f900_11ef_8435_9418827b8e3c_5x7v4x.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/f2828cc4_f900_11ef_8435_9418827b8e3c_5x7v4x.thumbnail.jpg
91846,RND008ADBB,"г. Ростов-на-Дону, Железнодорожный район, проспект Стачки, д.177, ул. Волгодонская, к ул. Коминтерна RND008ADBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Ростов-на-Дону,"г. Ростов-на-Дону, Железнодорожный район, проспект Стачки, д.177, ул. Волгодонская, к ул. Коминтерна RND008ADBB",47.212105,39.64753,6000,3000,600,300,600,300,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.4,40.33512231,,BILLBOARD,40.33512231,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/e9749c9f_f900_11ef_8435_9418827b8e3c_2a3l8i.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/e9749c9f_f900_11ef_8435_9418827b8e3c_2a3l8i.thumbnail.jpg
91843,RND006ADBB,"г. Ростов-на-Дону, Железнодорожный район, ул. Майкопская д.6, ул. Лесопарковая, к ул. Лесопарковая RND006ADBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Ростов-на-Дону,"г. Ростов-на-Дону, Железнодорожный район, ул. Майкопская д.6, ул. Лесопарковая, к ул. Лесопарковая RND006ADBB",47.226229,39.66239,6000,3000,600,300,600,300,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.4,40.33512231,,BILLBOARD,40.33512231,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/cc6de1e5_f900_11ef_8435_9418827b8e3c_6o2x0c.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/cc6de1e5_f900_11ef_8435_9418827b8e3c_6o2x0c.thumbnail.jpg
91842,RND005ADBB,"г. Ростов-на-Дону, Ворошиловский район, проспект Королева, д.11А, к ул. Добровольского RND005ADBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Ростов-на-Дону,"г. Ростов-на-Дону, Ворошиловский район, проспект Королева, д.11А, к ул. Добровольского RND005ADBB",47.294839,39.70647,6000,3000,600,300,600,300,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",2.2,40.33512231,,BILLBOARD,40.33512231,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/c63b183f_f900_11ef_8435_9418827b8e3c_5q4p3g.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/c63b183f_f900_11ef_8435_9418827b8e3c_5q4p3g.thumbnail.jpg
91841,RND004BDBB,"г. Ростов-на-Дону, Советский район, проспект Коммунистический, д.20, к ул. Зорге RND004BDBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Ростов-на-Дону,"г. Ростов-на-Дону, Советский район, проспект Коммунистический, д.20, к ул. Зорге RND004BDBB",47.208166,39.63517,6000,3000,600,300,600,300,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.4,40.33512231,,BILLBOARD,40.33512231,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/e494453f_fd79_11ef_8436_9418827b8e3c_2v1s6m.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/e494453f_fd79_11ef_8436_9418827b8e3c_2v1s6m.thumbnail.jpg
91840,RND003BDBB,"г. Ростов-на-Дону, Октябрьский район, ул. Вавилова, д.51А, к ул. Таганрогская RND003BDBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Ростов-на-Дону,"г. Ростов-на-Дону, Октябрьский район, ул. Вавилова, д.51А, к ул. Таганрогская RND003BDBB",47.266219,39.68261,6000,3000,600,300,600,300,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.4,40.33512231,,BILLBOARD,40.33512231,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/baece51b_f900_11ef_8435_9418827b8e3c_1n7q5g.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/baece51b_f900_11ef_8435_9418827b8e3c_1n7q5g.thumbnail.jpg
91839,RND002BDBB,"г. Ростов-на-Дону, Ворошиловский район, ул. Борко, д.5А (напротив), к ул. Пацаева RND002BDBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Ростов-на-Дону,"г. Ростов-на-Дону, Ворошиловский район, ул. Борко, д.5А (напротив), к ул. Пацаева RND002BDBB",47.281065,39.70687,6000,3000,600,300,600,300,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.4,40.33512231,,BILLBOARD,40.33512231,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/e033103d_fd79_11ef_8436_9418827b8e3c_7u4s6c.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/e033103d_fd79_11ef_8436_9418827b8e3c_7u4s6c.thumbnail.jpg
91836,ARH001ADV,"г. Архыз, п. Романтик, ул. Горная, 2 гостиница Horisont SPA 4, к Архыз центру (курортная зона) ARH001ADV",MEDIAFACADE,OUTDOOR,STATIC,40,Аффикс Групп,Архызское сельское поселение,"г. Архыз, п. Романтик, ул. Горная, 2 гостиница Horisont SPA 4, к Архыз центру (курортная зона) ARH001ADV",43.541808,41.18443,16640,6720,1040,420,1040,420,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",33,0,,MEDIAFACADE,,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/24ceaf08_b611_11ef_8433_9418827b8e3f_6d2b6d.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/24ceaf08_b611_11ef_8433_9418827b8e3f_6d2b6d.thumbnail.jpg
91835,GUL001ADBB,"г. Гулькевичи, Гулькевичский район, ул. Советская, позиция 15 (въезд в город)  GUL001BDBB GUL001ADBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Гулькевичское городское поселение,"г. Гулькевичи, Гулькевичский район, ул. Советская, позиция 15 (въезд в город), к а-д Кавказ GUL001BDBB",45.343388,40.69233,6000,3000,360,180,900,450,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.4,0,,BILLBOARD,,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/68f4bd8d_b2db_11ef_8433_9418827b8e3f_3f6a1r.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/68f4bd8d_b2db_11ef_8433_9418827b8e3f_3f6a1r.thumbnail.jpg
91834,GUL001BDBB,"г. Гулькевичи, Гулькевичский район, ул. Советская, позиция 15 (въезд в город)  GUL001BDBB GUL001ADBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Гулькевичское городское поселение,"г. Гулькевичи, Гулькевичский район, ул. Советская, позиция 15 (въезд в город), к а-д Кавказ GUL001BDBB",45.343388,40.69233,6000,3000,540,270,900,450,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.4,0,,BILLBOARD,,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/735991c7_b2db_11ef_8433_9418827b8e3f_6p2j4j.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/735991c7_b2db_11ef_8433_9418827b8e3f_6p2j4j.thumbnail.jpg
91833,RND001A2DBB,"г. Ростов-на-Дону, Советский район, ул. Зорге, д.58А, ул. 339-й Стрелковой дивизии RND001A1DBB RND001A2DBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Ростов-на-Дону,"г. Ростов-на-Дону, Советский район, ул. Зорге, д.58А, ул. 339-й Стрелковой дивизии, к ул. Благодатная RND001A1DBB",47.224559,39.62981,6000,3000,540,270,1080,270,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.4,40.33512231,,BILLBOARD,40.33512231,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/704cbb89_5487_11ef_842e_9418827b8e3f_7x6i6l.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/704cbb89_5487_11ef_842e_9418827b8e3f_7x6i6l.thumbnail.jpg
91832,RND001A1DBB,"г. Ростов-на-Дону, Советский район, ул. Зорге, д.58А, ул. 339-й Стрелковой дивизии RND001A1DBB RND001A2DBB",BILLBOARD,OUTDOOR,STATIC,40,Аффикс Групп,Ростов-на-Дону,"г. Ростов-на-Дону, Советский район, ул. Зорге, д.58А, ул. 339-й Стрелковой дивизии, к ул. Благодатная RND001A1DBB",47.224559,39.62981,6000,3000,540,270,1080,270,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.4,40.33512231,,BILLBOARD,40.33512231,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/48d1af2f_f900_11ef_8435_9418827b8e3c_0t6k1d.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/48d1af2f_f900_11ef_8435_9418827b8e3c_0t6k1d.thumbnail.jpg
91831,KHR001ADPCB,"г. Черкесск, Черкесский район, проспект Ленина-ул. Ставропольская, к ул. Октябрьская KHR001ADPCB",CITY_BOARD,OUTDOOR,STATIC,40,Аффикс Групп,Черкесск,"г. Черкесск, Черкесский район, проспект Ленина-ул. Ставропольская, к ул. Октябрьская KHR001ADPCB",44.213841,42.04444,4000,3000,360,270,360,270,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.4,0,,CITY_BOARD,,,,https://play.ru.cityscreen.cloud/files/organizations/99/common/02858578_d725_11ef_8434_9418827b8e3f_2g5j5b.png,https://play.ru.cityscreen.cloud/files/organizations/99/common/02858578_d725_11ef_8434_9418827b8e3f_2g5j5b.thumbnail.jpg
91637,TM045,Павловский тракт 82 (А1),SUPERSITE,OUTDOOR,STATIC,46,Медиа группа Торговая Марка,Барнаул,Павловский тракт 82,53.34183058,83.69859122,14400,4800,1440,480,1440,480,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",11.7,50.93165728,,SUPERSITE,50.93165728,,,,
91616,MOSS30291B1,MOSS30291B1,SUPERSITE,OUTDOOR,STATIC,42,Russ Outdoor,Одинцово,"М-1 Беларусь, новый выход на МКАД,   3,1 км от МКАД, Одинцовский г.о., с. Ромашково",55.724498,37.33245,1248,416,1248,416,1248,416,RUSS_OUTDOOR,"RTB,OPEN_RTB",9.72,108.3976947,12.79,SUPERSITE,3.625803485,108.3976947,61,https://images.russoutdoor.ru/panelFotos/274/2731590.jpg,https://images.russoutdoor.ru/panelFotos/274/2731590.jpg
91615,MSBB19150A1,MSBB19150A1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Волоколамское шоссе  88с1 напротив, дублер, Х с ул. Братьев Старостиных",55.82213313,37.44171833,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",5.4,62.11501323,0.67,BILLBOARD,20.49822537,62.11501323,68,https://images.russoutdoor.ru/panelFotos/287/2861715.jpg,https://images.russoutdoor.ru/panelFotos/287/2861715.jpg
91613,SORB30053A1,SORB30053A1,CITY_BOARD,OUTDOOR,STATIC,42,Russ Outdoor,Сочи,"Курортный пр-т, д. 87, поворот к санаторию ""Фрунзе""",43.56511934,39.74803602,960,720,960,720,960,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",0.855,16.54138412,3.39,CITY_BOARD,5.678087251,16.54138412,14,https://images.russoutdoor.ru/panelFotos/275/2742512.jpg,https://images.russoutdoor.ru/panelFotos/275/2742512.jpg
91604,MSSS30111A1,MSSS30111A1,SUPERSITE,OUTDOOR,STATIC,42,Russ Outdoor,поселение Московский,"Киевское шоссе,   7,3 км от МКАД, ТиНАО",55.609271,37.356466,1248,416,1248,416,1248,416,RUSS_OUTDOOR,"RTB,OPEN_RTB",13.2,127.5634389,1.6,SUPERSITE,5.652425987,127.5634389,164,https://images.russoutdoor.ru/panelFotos/295/2949868.jpg,https://images.russoutdoor.ru/panelFotos/295/2949868.jpg
91600,MSBB19350B1,MSBB19350B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Ярцевская ул.  32, Х с ул. Ельнинская, (светофор, м. ""Молодежная"")",55.74118196,37.41700219,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",14.49,160.65997,0.94,BILLBOARD,20.49641185,160.65997,96,https://images.russoutdoor.ru/panelFotos/281/2809612.jpg,https://images.russoutdoor.ru/panelFotos/281/2809612.jpg
91595,MSBB18143B1,MSBB18143B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,Ленинградское шоссе   6с33 напротив,55.81333414,37.50210989,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",4.77,49.12026984,0.49,BILLBOARD,20.49846451,49.12026984,50,https://images.russoutdoor.ru/panelFotos/281/2809611.jpg,https://images.russoutdoor.ru/panelFotos/281/2809611.jpg
91590,MSBB03202B1,MSBB03202B1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Москва,"Ярцевская ул.  19, (светофор, ТЦ ""Кунцево Плаза"")",55.73863702,37.4124504,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",12.06,125.361837,0.81,BILLBOARD,20.49706144,125.361837,83,https://images.russoutdoor.ru/panelFotos/281/2809603.jpg,https://images.russoutdoor.ru/panelFotos/281/2809603.jpg
91584,MSWD00508A1,MSWD00508A1,CITY_FORMAT_WD,INDOOR,STATIC,42,Russ Outdoor,Москва,"Митино, Арбатско-Покровская, платформа, центр",55.84571034,37.36205041,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",2.2,0,0.31,CITY_FORMAT_WD,,,32,https://images.russoutdoor.ru/panelFotos/232/2314291.jpg,https://images.russoutdoor.ru/panelFotos/232/2314291.jpg
91573,MSWD00493A1,MSWD00493A1,CITY_FORMAT_WD,INDOOR,STATIC,42,Russ Outdoor,Москва,"Бабушкинская, Калужско-Рижская, платформа, центр",55.86932638,37.66420969,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",2.2,0,0.58,CITY_FORMAT_WD,,,60,https://images.russoutdoor.ru/panelFotos/232/2314297.jpg,https://images.russoutdoor.ru/panelFotos/232/2314297.jpg
91571,MSWD00508A2,MSWD00508A2,CITY_FORMAT_WD,INDOOR,STATIC,42,Russ Outdoor,Москва,"Митино, Арбатско-Покровская, платформа, центр",55.84571034,37.36205041,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",2.2,0,0.31,CITY_FORMAT_WD,,,32,https://images.russoutdoor.ru/panelFotos/232/2314359.jpg,https://images.russoutdoor.ru/panelFotos/232/2314359.jpg
91570,MSWD00493A2,MSWD00493A2,CITY_FORMAT_WD,INDOOR,STATIC,42,Russ Outdoor,Москва,"Бабушкинская, Калужско-Рижская, платформа, центр",55.86932638,37.66420969,1080,1920,1080,1920,1080,1920,RUSS_OUTDOOR,"RTB,OPEN_RTB",2.2,0,0.58,CITY_FORMAT_WD,,,60,https://images.russoutdoor.ru/panelFotos/232/2314325.jpg,https://images.russoutdoor.ru/panelFotos/232/2314325.jpg
91566,00017903,"Свердловская, по направлению к гипермаркету Лента",BILLBOARD,OUTDOOR,STATIC,526,РА Аляска,Красноярск,"г. Красноярск, ул. Свердловская, по направлению к гипермаркету Лента",55.976737,92.820646,6000,3000,576,288,576,288,CONTEXT,"GUARANTEED,RTB,FLEX_GUARANTEED,OPEN_RTB",4.94,41.26640429,5,BILLBOARD,41.26640429,,,https://play.ru.cityscreen.cloud/files/organizations/368/common/sierdlovskaia_6m5c2c.jpg,https://play.ru.cityscreen.cloud/files/organizations/368/common/sierdlovskaia_6m5c2c.thumbnail.jpg
91542,RSBB09594A1,RSBB09594A1,BILLBOARD,OUTDOOR,STATIC,42,Russ Outdoor,Ростов-на-Дону,Добровольского ул. 5,47.285574,39.705441,1440,720,1440,720,1440,720,RUSS_OUTDOOR,"RTB,OPEN_RTB",2.52,40.9789109,2.1,BILLBOARD,9.680349554,40.9789109,20,https://images.russoutdoor.ru/panelFotos/297/2960219.jpg,https://images.russoutdoor.ru/panelFotos/297/2960219.jpg
